project,period,annual_fixed_cost_per_mw_year,annual_fixed_cost_per_mwh_year
p_wind_Chile_CL79,2045,0.0,0
p_solar_Paraguay_PY111,2040,0.0,0
p_solar_Brazil_BR1397,2035,0.0,0
p_wind_Argentina_AR1114,2020,0.0,0
p_wind_Argentina_AR354,2030,0.0,0
p_solar_Brazil_BR1927,2020,0.0,0
p_solar_Argentina_AR877,2020,0.0,0
p_solar_Brazil_BR921,2030,0.0,0
p_solar_Paraguay_PY68,2050,0.0,0
p_wind_Argentina_AR959,2035,0.0,0
p_wind_Uruguay_UY4,2025,0.0,0
p_solar_Brazil_BR2753,2025,0.0,0
p_solar_Argentina_AR474,2040,0.0,0
p_solar_Brazil_BR2685,2045,86144.44531553808,0
p_solar_Brazil_BR919,2035,0.0,0
p_solar_Chile_CL284,2025,0.0,0
p_solar_Brazil_BR2574,2040,80912.91275881112,0
p_wind_Brazil_BR2002,2025,0.0,0
p_wind_Paraguay_PY16,2050,157250.82245918867,0
p_solar_Brazil_BR1537,2035,0.0,0
p_wind_Argentina_AR729,2050,0.0,0
p_wind_Argentina_AR217,2020,0.0,0
p_solar_Brazil_BR1823,2020,0.0,0
p_solar_Brazil_BR2709,2040,85315.15571135574,0
p_wind_Uruguay_UY20,2025,0.0,0
p_wind_Argentina_AR1018,2035,0.0,0
p_wind_Argentina_AR1072,2050,0.0,0
p_wind_Argentina_AR995,2025,0.0,0
p_wind_Uruguay_UY21,2025,0.0,0
p_wind_Argentina_AR312,2040,169140.21482534864,0
p_solar_Brazil_BR2802,2045,90429.80328619131,0
p_wind_Argentina_AR413,2030,0.0,0
p_solar_Paraguay_PY112,2045,76431.75330736199,0
p_solar_Brazil_BR1473,2045,81025.03089911821,0
p_wind_Argentina_AR78,2045,0.0,0
p_solar_Brazil_BR1472,2020,0.0,0
p_solar_Brazil_BR2804,2035,89292.03322958396,0
p_wind_Argentina_AR852,2050,0.0,0
p_solar_Argentina_AR529,2030,0.0,0
p_solar_Argentina_AR134,2035,0.0,0
P_Uruguay_Biomass,2050,0.0,0
p_solar_Argentina_AR566,2030,0.0,0
p_solar_Argentina_AR645,2020,0.0,0
p_solar_Brazil_BR1020,2035,0.0,0
p_solar_Brazil_BR1024,2045,0.0,0
p_solar_Brazil_BR1194,2045,0.0,0
p_solar_Paraguay_PY49,2040,0.0,0
p_solar_Chile_CL130,2035,0.0,0
p_solar_Brazil_BR2177,2035,0.0,0
p_wind_Argentina_AR1068,2035,0.0,0
p_solar_Brazil_BR2741,2025,0.0,0
p_solar_Brazil_BR1814,2045,82610.46876224493,0
p_solar_Uruguay_UY43,2020,0.0,0
p_solar_Brazil_BR2831,2020,0.0,0
p_solar_Brazil_BR2833,2050,86838.76366231905,0
p_wind_Argentina_AR317,2035,164608.19216899562,0
P_Argentina_Biomass,2025,0.0,0
p_wind_Argentina_AR910,2025,0.0,0
p_wind_Brazil_BR1094,2025,0.0,0
p_wind_Uruguay_UY18,2030,0.0,0
p_wind_Argentina_AR606,2040,0.0,0
p_wind_Brazil_BR2836,2025,0.0,0
p_wind_Uruguay_UY22,2025,0.0,0
p_solar_Uruguay_UY64,2020,0.0,0
p_solar_Paraguay_PY50,2040,0.0,0
p_wind_Brazil_BR2803,2025,0.0,0
p_solar_Brazil_BR1270,2040,0.0,0
p_wind_Argentina_AR412,2050,0.0,0
p_solar_Argentina_AR236,2045,0.0,0
p_solar_Argentina_AR601,2045,0.0,0
p_solar_Paraguay_PY79,2045,0.0,0
P_Brazil_Coal_IGCC,2035,0.0,0
p_solar_Brazil_BR1756,2050,79702.43361847567,0
p_solar_Brazil_BR1276,2050,79084.27203845257,0
p_solar_Brazil_BR2387,2020,0.0,0
p_solar_Chile_CL250,2020,0.0,0
p_wind_Argentina_AR554,2025,0.0,0
p_solar_Brazil_BR1149,2050,79659.20307809558,0
p_wind_Argentina_AR478,2025,0.0,0
p_solar_Argentina_AR343,2045,0.0,0
p_wind_Argentina_AR911,2045,0.0,0
p_solar_Argentina_AR294,2045,0.0,0
p_solar_Uruguay_UY22,2045,0.0,0
p_solar_Argentina_AR578,2045,0.0,0
p_solar_Brazil_BR2027,2025,0.0,0
p_solar_Brazil_BR1411,2040,0.0,0
p_wind_Argentina_AR872,2050,0.0,0
p_solar_Brazil_BR2037,2030,0.0,0
p_solar_Paraguay_PY80,2030,0.0,0
p_solar_Argentina_AR509,2020,0.0,0
p_wind_Paraguay_PY32,2035,0.0,0
p_solar_Brazil_BR1275,2045,0.0,0
p_solar_Argentina_AR360,2045,0.0,0
p_solar_Brazil_BR1760,2025,0.0,0
p_solar_Argentina_AR413,2030,0.0,0
p_solar_Brazil_BR2166,2025,0.0,0
p_solar_Brazil_BR2534,2030,0.0,0
p_solar_Brazil_BR2414,2030,0.0,0
p_solar_Brazil_BR827,2025,0.0,0
p_solar_Brazil_BR1406,2020,0.0,0
p_solar_Chile_CL230,2050,0.0,0
p_wind_Argentina_AR808,2045,0.0,0
p_wind_Argentina_AR892,2035,0.0,0
p_solar_Argentina_AR272,2030,0.0,0
p_wind_Chile_CL12,2050,0.0,0
p_solar_Brazil_BR1140,2025,0.0,0
p_wind_Argentina_AR261,2025,0.0,0
p_solar_Brazil_BR1932,2020,0.0,0
p_wind_Argentina_AR1028,2045,0.0,0
p_wind_Argentina_AR74,2020,0.0,0
p_solar_Brazil_BR1551,2030,0.0,0
p_wind_Argentina_AR126,2030,0.0,0
p_solar_Chile_CL266,2020,0.0,0
p_solar_Chile_CL152,2020,0.0,0
p_solar_Brazil_BR2773,2040,87239.11707792143,0
p_solar_Argentina_AR298,2040,0.0,0
p_wind_Argentina_AR409,2020,0.0,0
p_solar_Brazil_BR821,2050,77413.09706530768,0
p_solar_Paraguay_PY106,2040,0.0,0
p_solar_Brazil_BR1396,2025,0.0,0
p_solar_Chile_CL202,2045,0.0,0
p_solar_Brazil_BR2815,2030,87862.71144284609,0
p_solar_Brazil_BR2526,2030,0.0,0
p_solar_Brazil_BR2538,2040,0.0,0
p_wind_Argentina_AR615,2045,0.0,0
p_wind_Argentina_AR806,2020,0.0,0
p_solar_Uruguay_UY29,2030,0.0,0
p_solar_Brazil_BR826,2030,0.0,0
p_solar_Chile_CL283,2045,0.0,0
p_solar_Brazil_BR1092,2035,0.0,0
p_solar_Chile_CL228,2030,0.0,0
p_solar_Brazil_BR2654,2030,0.0,0
p_solar_Brazil_BR2566,2045,82709.63483780497,0
p_solar_Argentina_AR352,2040,0.0,0
p_wind_Argentina_AR772,2050,0.0,0
P_Argentina_Gas_CCGT,2040,0.0,0
p_solar_Brazil_BR1541,2025,0.0,0
p_solar_Brazil_BR2295,2035,0.0,0
p_wind_Argentina_AR850,2020,0.0,0
p_wind_Argentina_AR983,2040,0.0,0
p_solar_Paraguay_PY122,2040,0.0,0
p_solar_Paraguay_PY129,2020,0.0,0
p_wind_Argentina_AR1093,2045,0.0,0
p_wind_Argentina_AR419,2040,0.0,0
p_solar_Argentina_AR839,2040,0.0,0
p_wind_Argentina_AR733,2035,0.0,0
P_Uruguay_Gas_ICE,2030,0.0,0
p_wind_Argentina_AR802,2050,0.0,0
p_solar_Argentina_AR436,2025,0.0,0
p_solar_Brazil_BR1201,2045,0.0,0
p_solar_Argentina_AR329,2045,0.0,0
p_solar_Argentina_AR503,2030,0.0,0
p_solar_Brazil_BR2312,2030,0.0,0
p_solar_Brazil_BR927,2030,0.0,0
p_solar_Brazil_BR2719,2020,0.0,0
p_solar_Brazil_BR931,2025,0.0,0
p_solar_Paraguay_PY41,2035,0.0,0
p_wind_Argentina_AR246,2030,0.0,0
p_solar_Brazil_BR2375,2030,0.0,0
p_solar_Brazil_BR2680,2050,82739.50570561236,0
p_solar_Brazil_BR982,2020,0.0,0
p_solar_Chile_CL194,2045,0.0,0
p_solar_Brazil_BR2031,2045,80754.6657563165,0
p_wind_Argentina_AR151,2030,0.0,0
p_wind_Argentina_AR1094,2045,0.0,0
p_solar_Brazil_BR918,2050,77905.34193545753,0
p_solar_Argentina_AR366,2020,0.0,0
p_solar_Brazil_BR972,2035,0.0,0
p_solar_Brazil_BR1930,2025,0.0,0
p_solar_Argentina_AR332,2045,0.0,0
p_solar_Argentina_AR359,2040,0.0,0
p_wind_Argentina_AR249,2040,0.0,0
p_wind_Brazil_BR2098,2050,0.0,0
p_solar_Brazil_BR2684,2050,82306.69057585791,0
p_solar_Brazil_BR2811,2035,88477.56298780015,0
p_wind_Argentina_AR118,2040,0.0,0
p_solar_Argentina_AR569,2040,0.0,0
p_solar_Brazil_BR2133,2020,0.0,0
p_solar_Uruguay_UY20,2030,0.0,0
p_wind_Argentina_AR374,2045,158078.87549688504,0
p_solar_Brazil_BR2637,2035,0.0,0
p_solar_Chile_CL235,2050,73785.04662916229,0
p_solar_Brazil_BR2737,2045,85061.87823317133,0
p_solar_Brazil_BR2721,2050,90539.78076101566,0
p_solar_Chile_CL180,2040,0.0,0
p_wind_Brazil_BR2755,2050,160131.64275079197,0
p_solar_Brazil_BR1413,2025,0.0,0
p_solar_Brazil_BR2251,2030,0.0,0
p_solar_Brazil_BR1618,2045,0.0,0
p_solar_Brazil_BR2607,2040,0.0,0
p_wind_Argentina_AR898,2050,0.0,0
p_solar_Brazil_BR2812,2045,84344.45350782151,0
p_solar_Argentina_AR807,2030,0.0,0
p_solar_Brazil_BR1264,2045,83870.44773609388,0
p_solar_Brazil_BR1870,2030,0.0,0
p_solar_Brazil_BR2299,2020,0.0,0
p_wind_Uruguay_UY15,2030,0.0,0
p_wind_Brazil_BR2797,2025,0.0,0
p_solar_Argentina_AR97,2040,0.0,0
p_solar_Brazil_BR2501,2030,0.0,0
p_solar_Argentina_AR278,2050,0.0,0
p_solar_Paraguay_PY82,2040,0.0,0
p_wind_Paraguay_PY35,2020,0.0,0
p_solar_Argentina_AR235,2035,0.0,0
p_wind_Chile_CL44,2035,0.0,0
p_wind_Brazil_BR2750,2020,0.0,0
p_solar_Brazil_BR2210,2040,0.0,0
p_solar_Brazil_BR1480,2030,0.0,0
p_solar_Chile_CL181,2030,0.0,0
p_solar_Argentina_AR515,2030,0.0,0
p_wind_Argentina_AR408,2040,0.0,0
p_solar_Brazil_BR832,2020,0.0,0
p_wind_Argentina_AR428,2020,0.0,0
p_wind_Argentina_AR807,2040,0.0,0
p_solar_Uruguay_UY67,2030,0.0,0
p_wind_Argentina_AR934,2030,0.0,0
p_solar_Chile_CL302,2040,0.0,0
p_wind_Argentina_AR942,2020,0.0,0
p_solar_Brazil_BR2760,2025,0.0,0
p_wind_Argentina_AR651,2040,0.0,0
p_wind_Argentina_AR720,2035,0.0,0
p_solar_Argentina_AR507,2050,0.0,0
p_solar_Brazil_BR877,2035,0.0,0
p_wind_Argentina_AR794,2045,0.0,0
p_wind_Argentina_AR1043,2035,0.0,0
p_wind_Argentina_AR1110,2025,0.0,0
p_solar_Brazil_BR1757,2030,0.0,0
p_solar_Argentina_AR437,2030,0.0,0
p_solar_Brazil_BR1196,2020,0.0,0
p_solar_Argentina_AR772,2020,0.0,0
p_solar_Paraguay_PY128,2030,0.0,0
p_solar_Brazil_BR1135,2050,81782.14114141384,0
p_solar_Brazil_BR1335,2020,0.0,0
p_solar_Brazil_BR2496,2035,0.0,0
p_solar_Chile_CL280,2035,0.0,0
p_solar_Argentina_AR770,2020,0.0,0
p_solar_Paraguay_PY64,2050,0.0,0
p_solar_Brazil_BR2266,2025,0.0,0
p_wind_Argentina_AR208,2035,0.0,0
p_solar_Brazil_BR1468,2040,0.0,0
p_solar_Brazil_BR2134,2030,0.0,0
p_solar_Brazil_BR1340,2020,0.0,0
p_wind_Argentina_AR159,2050,161501.71340049512,0
p_wind_Uruguay_UY3,2020,0.0,0
p_solar_Paraguay_PY62,2040,0.0,0
p_wind_Argentina_AR616,2025,0.0,0
p_solar_Argentina_AR691,2020,0.0,0
p_solar_Argentina_AR456,2035,0.0,0
p_solar_Brazil_BR2744,2020,0.0,0
p_wind_Paraguay_PY24,2045,151854.8742498224,0
p_solar_Argentina_AR649,2045,0.0,0
p_solar_Brazil_BR2714,2050,82998.35963780285,0
p_solar_Brazil_BR2390,2050,79693.16656765292,0
p_solar_Uruguay_UY66,2035,0.0,0
p_wind_Uruguay_UY69,2020,0.0,0
p_solar_Argentina_AR627,2050,0.0,0
p_solar_Argentina_AR402,2030,0.0,0
p_solar_Argentina_AR499,2045,0.0,0
p_wind_Argentina_AR1023,2050,0.0,0
p_wind_Argentina_AR366,2045,164718.35713513204,0
p_solar_Argentina_AR616,2025,0.0,0
p_wind_Uruguay_UY39,2030,0.0,0
p_solar_Argentina_AR520,2050,0.0,0
p_solar_Argentina_AR803,2040,0.0,0
p_solar_Argentina_AR351,2050,0.0,0
p_wind_Argentina_AR470,2045,0.0,0
p_solar_Brazil_BR2783,2020,0.0,0
p_wind_Brazil_BR2799,2045,0.0,0
p_solar_Argentina_AR567,2050,0.0,0
p_solar_Brazil_BR2385,2035,0.0,0
p_solar_Argentina_AR296,2025,0.0,0
p_solar_Brazil_BR966,2025,0.0,0
p_solar_Argentina_AR564,2030,0.0,0
p_wind_Argentina_AR353,2035,0.0,0
p_wind_Chile_CL190,2025,0.0,0
p_wind_Uruguay_UY50,2025,0.0,0
p_solar_Chile_CL304,2030,0.0,0
p_solar_Argentina_AR873,2050,0.0,0
p_wind_Argentina_AR986,2040,0.0,0
p_wind_Argentina_AR825,2020,0.0,0
p_wind_Chile_CL292,2030,0.0,0
p_wind_Argentina_AR719,2020,0.0,0
p_wind_Argentina_AR832,2020,0.0,0
p_solar_Chile_CL221,2025,0.0,0
p_wind_Argentina_AR873,2045,0.0,0
p_solar_Argentina_AR143,2025,0.0,0
p_wind_Brazil_BR2647,2025,0.0,0
p_solar_Argentina_AR285,2035,0.0,0
p_wind_Brazil_BR2771,2030,0.0,0
p_solar_Brazil_BR2131,2030,0.0,0
p_solar_Chile_CL213,2020,0.0,0
p_wind_Argentina_AR923,2025,0.0,0
p_solar_Brazil_BR2080,2035,0.0,0
p_wind_Argentina_AR166,2035,186342.8910983729,0
p_wind_Brazil_BR2796,2045,151601.0542486986,0
p_solar_Argentina_AR243,2035,0.0,0
p_solar_Brazil_BR1687,2040,80034.20467739383,0
p_wind_Argentina_AR860,2035,0.0,0
p_solar_Brazil_BR2461,2025,0.0,0
p_wind_Argentina_AR650,2035,0.0,0
p_solar_Brazil_BR2226,2040,0.0,0
p_wind_Argentina_AR1104,2050,0.0,0
p_wind_Argentina_AR30,2035,165798.63677175852,0
p_solar_Argentina_AR618,2050,0.0,0
p_solar_Argentina_AR528,2030,0.0,0
p_solar_Brazil_BR920,2050,85614.84001253419,0
p_solar_Brazil_BR2531,2030,0.0,0
p_wind_Brazil_BR1361,2025,0.0,0
p_solar_Argentina_AR504,2050,0.0,0
p_solar_Argentina_AR399,2025,0.0,0
p_solar_Brazil_BR2600,2030,0.0,0
p_wind_Argentina_AR1066,2025,0.0,0
p_wind_Argentina_AR791,2020,0.0,0
p_solar_Brazil_BR2687,2035,0.0,0
p_wind_Argentina_AR562,2025,0.0,0
p_wind_Paraguay_PY31,2025,0.0,0
p_wind_Argentina_AR804,2045,0.0,0
p_solar_Brazil_BR2117,2040,0.0,0
p_solar_Argentina_AR287,2045,0.0,0
p_solar_Brazil_BR2026,2030,0.0,0
p_solar_Brazil_BR1262,2030,0.0,0
p_solar_Argentina_AR562,2035,0.0,0
p_solar_Brazil_BR2571,2025,0.0,0
p_wind_Brazil_BR2821,2045,152612.459310482,0
p_solar_Brazil_BR1145,2040,0.0,0
p_solar_Argentina_AR608,2040,0.0,0
p_solar_Brazil_BR1142,2030,0.0,0
p_solar_Brazil_BR1401,2050,78292.85601710301,0
p_wind_Argentina_AR402,2045,0.0,0
p_wind_Brazil_BR1576,2045,170068.74099066164,0
p_solar_Argentina_AR876,2035,0.0,0
p_solar_Brazil_BR1339,2050,80186.95694278134,0
p_wind_Argentina_AR403,2045,0.0,0
p_solar_Brazil_BR1077,2040,0.0,0
p_wind_Argentina_AR763,2045,0.0,0
p_solar_Argentina_AR617,2020,0.0,0
p_solar_Brazil_BR2165,2020,0.0,0
p_wind_Argentina_AR765,2025,0.0,0
p_solar_Brazil_BR1751,2020,0.0,0
p_wind_Argentina_AR921,2050,0.0,0
p_wind_Brazil_BR2814,2040,186669.84562064463,0
p_solar_Brazil_BR1146,2050,82768.66682052457,0
p_wind_Argentina_AR654,2020,0.0,0
p_solar_Argentina_AR552,2025,0.0,0
p_wind_Chile_CL141,2050,0.0,0
p_wind_Paraguay_PY52,2040,0.0,0
p_solar_Chile_CL287,2025,101793.31382230813,0
p_solar_Brazil_BR2162,2035,0.0,0
p_solar_Brazil_BR1091,2045,0.0,0
p_solar_Brazil_BR2718,2045,89250.45688069721,0
p_wind_Uruguay_UY29,2035,0.0,0
p_wind_Argentina_AR835,2025,0.0,0
p_solar_Brazil_BR1269,2035,0.0,0
p_solar_Argentina_AR409,2020,0.0,0
p_wind_Brazil_BR2834,2025,0.0,0
p_solar_Brazil_BR1033,2040,0.0,0
p_wind_Argentina_AR251,2045,0.0,0
p_wind_Argentina_AR1111,2030,0.0,0
p_solar_Argentina_AR726,2025,0.0,0
p_wind_Argentina_AR410,2045,0.0,0
p_solar_Argentina_AR690,2035,0.0,0
p_wind_Brazil_BR1647,2050,172653.89235734317,0
p_wind_Brazil_BR2710,2030,0.0,0
p_solar_Brazil_BR831,2030,0.0,0
p_solar_Brazil_BR2173,2040,0.0,0
p_solar_Argentina_AR405,2020,0.0,0
p_wind_Argentina_AR862,2020,0.0,0
p_wind_Argentina_AR604,2025,0.0,0
p_solar_Brazil_BR1624,2040,81691.15101053474,0
p_wind_Argentina_AR214,2045,194055.00000725425,0
p_wind_Argentina_AR553,2035,0.0,0
p_solar_Argentina_AR407,2030,0.0,0
p_wind_Argentina_AR867,2050,0.0,0
p_solar_Argentina_AR431,2020,0.0,0
p_solar_Brazil_BR1200,2035,0.0,0
p_solar_Brazil_BR2081,2020,0.0,0
p_wind_Argentina_AR557,2040,0.0,0
p_wind_Argentina_AR1029,2030,0.0,0
p_wind_Argentina_AR300,2025,0.0,0
p_solar_Argentina_AR610,2035,0.0,0
p_solar_Uruguay_UY19,2020,0.0,0
p_solar_Argentina_AR812,2040,0.0,0
p_solar_Brazil_BR2825,2025,0.0,0
p_wind_Argentina_AR510,2035,0.0,0
p_wind_Chile_CL303,2045,0.0,0
p_solar_Argentina_AR300,2040,0.0,0
p_wind_Argentina_AR302,2025,0.0,0
p_solar_Argentina_AR693,2020,0.0,0
p_solar_Argentina_AR410,2050,0.0,0
p_solar_Uruguay_UY13,2025,0.0,0
p_wind_Paraguay_PY23,2035,0.0,0
p_wind_Brazil_BR2729,2025,0.0,0
p_solar_Chile_CL234,2035,0.0,0
p_solar_Paraguay_PY83,2045,0.0,0
p_wind_Argentina_AR1020,2040,0.0,0
p_wind_Argentina_AR766,2040,0.0,0
p_wind_Argentina_AR843,2020,0.0,0
p_solar_Argentina_AR324,2020,0.0,0
p_wind_Brazil_BR2753,2030,0.0,0
p_solar_Brazil_BR1133,2020,0.0,0
p_wind_Brazil_BR2711,2035,0.0,0
p_solar_Brazil_BR1081,2030,0.0,0
p_solar_Brazil_BR822,2045,79887.45235271561,0
p_solar_Argentina_AR806,2040,0.0,0
p_wind_Brazil_BR1502,2035,0.0,0
p_solar_Argentina_AR665,2025,0.0,0
p_solar_Brazil_BR2340,2030,0.0,0
p_solar_Brazil_BR1699,2030,0.0,0
p_solar_Brazil_BR2298,2025,0.0,0
p_solar_Argentina_AR464,2030,0.0,0
p_solar_Brazil_BR2527,2035,0.0,0
p_solar_Chile_CL273,2035,0.0,0
p_solar_Argentina_AR286,2035,0.0,0
p_solar_Paraguay_PY40,2020,0.0,0
p_wind_Argentina_AR172,2045,161168.65172945106,0
p_solar_Argentina_AR187,2045,0.0,0
p_wind_Argentina_AR365,2045,0.0,0
p_solar_Brazil_BR2530,2045,0.0,0
p_wind_Argentina_AR902,2045,0.0,0
p_wind_Brazil_BR2811,2045,182950.85316262415,0
p_solar_Brazil_BR1256,2050,80552.71984184862,0
p_solar_Brazil_BR2220,2050,79645.55892539099,0
p_solar_Brazil_BR2168,2045,82143.30168486403,0
p_solar_Brazil_BR1926,2040,80184.24720402742,0
p_wind_Argentina_AR690,2025,0.0,0
p_solar_Argentina_AR309,2025,0.0,0
p_wind_Argentina_AR829,2045,0.0,0
p_wind_Argentina_AR607,2030,0.0,0
p_wind_Argentina_AR504,2050,0.0,0
p_wind_Argentina_AR684,2025,0.0,0
p_wind_Chile_CL96,2025,0.0,0
p_solar_Uruguay_UY51,2030,0.0,0
p_solar_Brazil_BR1484,2020,0.0,0
p_solar_Brazil_BR2738,2045,87943.5579710691,0
P_Brazil_Diesel,2040,0.0,0
p_wind_Argentina_AR1016,2025,0.0,0
p_solar_Brazil_BR2422,2035,0.0,0
p_solar_Brazil_BR2267,2045,76732.92008194934,0
p_solar_Chile_CL155,2030,0.0,0
p_wind_Brazil_BR1433,2020,0.0,0
p_solar_Brazil_BR2250,2035,0.0,0
p_wind_Argentina_AR465,2020,0.0,0
p_solar_Brazil_BR2789,2040,84831.00933990076,0
p_wind_Argentina_AR816,2025,0.0,0
p_solar_Brazil_BR1928,2020,0.0,0
p_wind_Argentina_AR952,2045,0.0,0
p_wind_Uruguay_UY30,2040,0.0,0
p_solar_Argentina_AR650,2035,0.0,0
p_solar_Chile_CL162,2020,0.0,0
p_solar_Argentina_AR521,2035,0.0,0
p_solar_Chile_CL224,2025,0.0,0
p_solar_Chile_CL196,2030,0.0,0
p_solar_Brazil_BR2082,2025,0.0,0
p_wind_Uruguay_UY57,2020,0.0,0
p_solar_Argentina_AR840,2050,0.0,0
p_wind_Argentina_AR221,2030,0.0,0
p_solar_Paraguay_PY61,2040,0.0,0
p_solar_Brazil_BR1548,2035,0.0,0
p_solar_Brazil_BR1988,2050,81086.84757193731,0
p_solar_Chile_CL163,2030,0.0,0
p_wind_Argentina_AR171,2025,0.0,0
p_wind_Argentina_AR846,2035,0.0,0
p_wind_Argentina_AR649,2050,0.0,0
p_wind_Paraguay_PY51,2050,0.0,0
p_solar_Brazil_BR1195,2030,0.0,0
p_solar_Argentina_AR229,2045,0.0,0
p_solar_Brazil_BR2601,2040,0.0,0
p_solar_Brazil_BR1921,2050,78666.28169247127,0
p_solar_Brazil_BR2539,2040,85216.82765818332,0
p_solar_Paraguay_PY60,2035,0.0,0
p_wind_Argentina_AR370,2045,0.0,0
p_solar_Brazil_BR1696,2025,0.0,0
p_wind_Argentina_AR933,2030,0.0,0
P_Paraguay_Coal_IGCC,2025,0.0,0
p_solar_Brazil_BR2786,2025,0.0,0
p_wind_Argentina_AR371,2045,149193.1394461782,0
p_solar_Argentina_AR91,2045,0.0,0
p_wind_Argentina_AR1025,2050,0.0,0
p_solar_Brazil_BR1685,2050,83510.22198710423,0
p_solar_Argentina_AR518,2020,0.0,0
p_solar_Brazil_BR833,2035,0.0,0
p_solar_Argentina_AR481,2045,0.0,0
p_solar_Argentina_AR96,2025,0.0,0
p_solar_Chile_CL172,2030,0.0,0
p_wind_Argentina_AR456,2030,0.0,0
p_wind_Argentina_AR737,2025,0.0,0
p_solar_Argentina_AR133,2030,0.0,0
p_wind_Argentina_AR505,2035,0.0,0
p_solar_Brazil_BR2179,2035,0.0,0
p_solar_Brazil_BR1824,2020,0.0,0
p_solar_Brazil_BR2034,2025,0.0,0
p_solar_Argentina_AR574,2025,0.0,0
p_wind_Argentina_AR555,2045,0.0,0
p_solar_Chile_CL260,2020,0.0,0
p_wind_Argentina_AR984,2050,0.0,0
p_wind_Chile_CL5,2050,0.0,0
p_solar_Argentina_AR15,2035,0.0,0
p_solar_Argentina_AR628,2035,0.0,0
p_solar_Brazil_BR2209,2050,86758.89728697651,0
p_wind_Argentina_AR652,2050,0.0,0
p_wind_Argentina_AR878,2040,0.0,0
p_solar_Brazil_BR1752,2035,0.0,0
p_solar_Paraguay_PY105,2030,0.0,0
p_wind_Argentina_AR838,2025,0.0,0
p_solar_Brazil_BR2301,2050,79082.88746015135,0
p_wind_Brazil_BR2827,2040,0.0,0
p_wind_Uruguay_UY52,2045,0.0,0
p_solar_Argentina_AR307,2045,0.0,0
p_solar_Brazil_BR979,2040,0.0,0
p_solar_Brazil_BR868,2040,0.0,0
p_wind_Brazil_BR2752,2020,0.0,0
p_solar_Argentina_AR420,2050,0.0,0
p_wind_Chile_CL170,2030,0.0,0
p_wind_Brazil_BR2835,2020,0.0,0
p_solar_Paraguay_PY76,2030,0.0,0
p_wind_Argentina_AR685,2020,0.0,0
p_solar_Brazil_BR1997,2045,80254.63159193231,0
p_solar_Paraguay_PY114,2030,0.0,0
p_wind_Argentina_AR653,2050,0.0,0
p_solar_Brazil_BR2421,2025,0.0,0
p_solar_Brazil_BR2255,2035,0.0,0
p_solar_Argentina_AR365,2040,0.0,0
p_solar_Chile_CL253,2025,0.0,0
p_wind_Brazil_BR2648,2045,151736.18488990248,0
p_solar_Argentina_AR648,2025,0.0,0
p_solar_Brazil_BR1257,2040,0.0,0
p_solar_Argentina_AR524,2040,0.0,0
p_solar_Argentina_AR510,2025,0.0,0
p_wind_Uruguay_UY8,2040,0.0,0
p_solar_Argentina_AR607,2025,0.0,0
p_solar_Brazil_BR2497,2050,83989.92072011298,0
p_solar_Brazil_BR1202,2045,0.0,0
p_wind_Argentina_AR1115,2045,0.0,0
p_solar_Paraguay_PY94,2030,0.0,0
p_solar_Brazil_BR1470,2025,0.0,0
p_wind_Argentina_AR119,2040,0.0,0
p_wind_Argentina_AR254,2020,0.0,0
p_wind_Argentina_AR297,2020,0.0,0
p_wind_Argentina_AR79,2025,0.0,0
p_solar_Brazil_BR2025,2035,0.0,0
p_solar_Brazil_BR2040,2025,0.0,0
p_solar_Argentina_AR842,2045,0.0,0
p_solar_Brazil_BR2038,2030,0.0,0
p_wind_Argentina_AR1109,2050,0.0,0
p_solar_Brazil_BR2454,2020,0.0,0
p_solar_Brazil_BR980,2030,0.0,0
p_solar_Brazil_BR1816,2050,79754.72003489539,0
p_solar_Brazil_BR1922,2020,0.0,0
p_solar_Brazil_BR1327,2025,0.0,0
p_solar_Brazil_BR2816,2020,0.0,0
p_wind_Argentina_AR165,2030,0.0,0
p_wind_Argentina_AR418,2040,0.0,0
p_solar_Paraguay_PY31,2035,0.0,0
p_solar_Brazil_BR2568,2050,89470.20296119702,0
p_wind_Argentina_AR323,2030,0.0,0
p_solar_Brazil_BR1553,2030,0.0,0
p_wind_Chile_CL2,2050,0.0,0
p_wind_Argentina_AR768,2050,0.0,0
p_solar_Brazil_BR2651,2040,88103.78077242555,0
p_solar_Argentina_AR435,2020,0.0,0
p_solar_Brazil_BR1341,2040,0.0,0
p_wind_Argentina_AR515,2025,0.0,0
p_wind_Argentina_AR205,2020,0.0,0
p_solar_Brazil_BR1628,2020,0.0,0
p_solar_Chile_CL212,2025,0.0,0
p_wind_Brazil_BR2704,2030,0.0,0
p_wind_Argentina_AR573,2030,0.0,0
p_solar_Uruguay_UY35,2050,73544.62346722971,0
p_solar_Brazil_BR2218,2040,0.0,0
p_solar_Paraguay_PY74,2040,0.0,0
p_wind_Argentina_AR309,2035,0.0,0
p_wind_Argentina_AR724,2050,0.0,0
p_solar_Brazil_BR2808,2025,0.0,0
p_wind_Argentina_AR563,2030,0.0,0
p_wind_Argentina_AR313,2045,162936.1418652624,0
p_wind_Paraguay_PY46,2050,0.0,0
p_solar_Argentina_AR132,2045,0.0,0
p_solar_Brazil_BR2374,2050,80784.39546814338,0
p_wind_Argentina_AR797,2045,0.0,0
p_solar_Argentina_AR449,2035,0.0,0
p_solar_Argentina_AR353,2020,0.0,0
p_solar_Brazil_BR2823,2045,90703.46464632568,0
